numeral,enticve1,entifed1,ubicageo_e,municip1,vehreptt,vehrep1,vehrep2,vehrep3,vehreps1,vehrep4,vehrep5,vehrep6,vehreps2,vehrep8,vehrep9,vehrep10,vehreps3,vehrep12,vehrep13,vehrep14
1393,20,OAXACA,20382,SANTA CRUZ TACAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,20,OAXACA,20383,SANTA CRUZ TAYATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,20,OAXACA,20384,SANTA CRUZ XITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,20,OAXACA,20385,SANTA CRUZ XOXOCOTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,20,OAXACA,20386,SANTA CRUZ ZENZONTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,20,OAXACA,20387,SANTA GERTRUDIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,20,OAXACA,20388,SANTA INES DEL MONTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,20,OAXACA,20389,SANTA INES YATZECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,20,OAXACA,20390,SANTA LUCIA DEL CAMINO,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0
1402,20,OAXACA,20391,SANTA LUCIA MIAHUATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,20,OAXACA,20392,SANTA LUCIA MONTEVERDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,20,OAXACA,20393,SANTA LUCIA OCOTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,20,OAXACA,20394,SANTA MARIA ALOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,20,OAXACA,20395,SANTA MARIA APAZCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,20,OAXACA,20396,SANTA MARIA LA ASUNCION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,20,OAXACA,20397,HEROICA CIUDAD DE TLAXIACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,20,OAXACA,20398,AYOQUEZCO DE ALDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,20,OAXACA,20399,SANTA MARIA ATZOMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,20,OAXACA,20400,SANTA MARIA CAMOTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,20,OAXACA,20401,SANTA MARIA COLOTEPEC,8,4,4,0,0,0,0,0,0,0,0,0,8,4,4,0
1413,20,OAXACA,20402,SANTA MARIA CORTIJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,20,OAXACA,20403,SANTA MARIA COYOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,20,OAXACA,20404,SANTA MARIA CHACHOAPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,20,OAXACA,20405,VILLA DE CHILAPA DE DIAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,20,OAXACA,20406,SANTA MARIA CHILCHOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,20,OAXACA,20407,SANTA MARIA CHIMALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,20,OAXACA,20408,SANTA MARIA DEL ROSARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,20,OAXACA,20409,SANTA MARIA DEL TULE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,20,OAXACA,20410,SANTA MARIA ECATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,20,OAXACA,20411,SANTA MARIA GUELACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,20,OAXACA,20412,SANTA MARIA GUIENAGATI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,20,OAXACA,20413,SANTA MARIA HUATULCO,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0
1425,20,OAXACA,20414,SANTA MARIA HUAZOLOTITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,20,OAXACA,20415,SANTA MARIA IPALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,20,OAXACA,20416,SANTA MARIA IXCATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,20,OAXACA,20417,SANTA MARIA JACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,20,OAXACA,20418,SANTA MARIA JALAPA DEL MARQUES,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,0
1430,20,OAXACA,20419,SANTA MARIA JALTIANGUIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,20,OAXACA,20420,SANTA MARIA LACHIXIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,20,OAXACA,20421,SANTA MARIA MIXTEQUILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,20,OAXACA,20422,SANTA MARIA NATIVITAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,20,OAXACA,20423,SANTA MARIA NDUAYACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,20,OAXACA,20424,SANTA MARIA OZOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,20,OAXACA,20425,SANTA MARIA PAPALO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,20,OAXACA,20426,SANTA MARIA PEÑOLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,20,OAXACA,20427,SANTA MARIA PETAPA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1439,20,OAXACA,20428,SANTA MARIA QUIEGOLANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,20,OAXACA,20429,SANTA MARIA SOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,20,OAXACA,20430,SANTA MARIA TATALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,20,OAXACA,20431,SANTA MARIA TECOMAVACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,20,OAXACA,20432,SANTA MARIA TEMAXCALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,20,OAXACA,20433,SANTA MARIA TEMAXCALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,20,OAXACA,20434,SANTA MARIA TEOPOXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,20,OAXACA,20435,SANTA MARIA TEPANTLALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,20,OAXACA,20436,SANTA MARIA TEXCATITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,20,OAXACA,20437,SANTA MARIA TLAHUITOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,20,OAXACA,20438,SANTA MARIA TLALIXTAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,20,OAXACA,20439,SANTA MARIA TONAMECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,20,OAXACA,20440,SANTA MARIA TOTOLAPILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,20,OAXACA,20441,SANTA MARIA XADANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,20,OAXACA,20442,SANTA MARIA YALINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,20,OAXACA,20443,SANTA MARIA YAVESIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,20,OAXACA,20444,SANTA MARIA YOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,20,OAXACA,20445,SANTA MARIA YOSOYUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,20,OAXACA,20446,SANTA MARIA YUCUHITI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,20,OAXACA,20447,SANTA MARIA ZACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,20,OAXACA,20448,SANTA MARIA ZANIZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,20,OAXACA,20449,SANTA MARIA ZOQUITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,20,OAXACA,20450,SANTIAGO AMOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,20,OAXACA,20451,SANTIAGO APOALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,20,OAXACA,20452,SANTIAGO APOSTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,20,OAXACA,20453,SANTIAGO ASTATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,20,OAXACA,20454,SANTIAGO ATITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,20,OAXACA,20455,SANTIAGO AYUQUILILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,20,OAXACA,20456,SANTIAGO CACALOXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,20,OAXACA,20457,SANTIAGO CAMOTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,20,OAXACA,20458,SANTIAGO COMALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,20,OAXACA,20459,VILLA DE SANTIAGO CHAZUMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,20,OAXACA,20460,SANTIAGO CHOAPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,20,OAXACA,20461,SANTIAGO DEL RIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,20,OAXACA,20462,SANTIAGO HUAJOLOTITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,20,OAXACA,20463,SANTIAGO HUAUCLILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,20,OAXACA,20464,SANTIAGO IHUITLAN PLUMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,20,OAXACA,20465,SANTIAGO IXCUINTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,20,OAXACA,20466,SANTIAGO IXTAYUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,20,OAXACA,20467,SANTIAGO JAMILTEPEC,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1479,20,OAXACA,20468,SANTIAGO JOCOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,20,OAXACA,20469,SANTIAGO JUXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,20,OAXACA,20470,SANTIAGO LACHIGUIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,20,OAXACA,20471,SANTIAGO LALOPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,20,OAXACA,20472,SANTIAGO LAOLLAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,20,OAXACA,20473,SANTIAGO LAXOPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,20,OAXACA,20474,SANTIAGO LLANO GRANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,20,OAXACA,20475,SANTIAGO MATATLAN,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0
1487,20,OAXACA,20476,SANTIAGO MILTEPEC,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1488,20,OAXACA,20477,SANTIAGO MINAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,20,OAXACA,20478,SANTIAGO NACALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,20,OAXACA,20479,SANTIAGO NEJAPILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,20,OAXACA,20480,SANTIAGO NUNDICHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,20,OAXACA,20481,SANTIAGO NUYOO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,20,OAXACA,20482,SANTIAGO PINOTEPA NACIONAL,18,2,16,0,0,0,0,0,0,0,0,0,18,2,16,0
1494,20,OAXACA,20483,SANTIAGO SUCHILQUITONGO,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0
1495,20,OAXACA,20484,SANTIAGO TAMAZOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,20,OAXACA,20485,SANTIAGO TAPEXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,20,OAXACA,20486,VILLA TEJUPAM DE LA UNION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,20,OAXACA,20487,SANTIAGO TENANGO,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1499,20,OAXACA,20488,SANTIAGO TEPETLAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,20,OAXACA,20489,SANTIAGO TETEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,20,OAXACA,20490,SANTIAGO TEXCALCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,20,OAXACA,20491,SANTIAGO TEXTITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,20,OAXACA,20492,SANTIAGO TILANTONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,20,OAXACA,20493,SANTIAGO TILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,20,OAXACA,20494,SANTIAGO TLAZOYALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,20,OAXACA,20495,SANTIAGO XANICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,20,OAXACA,20496,SANTIAGO XIACUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,20,OAXACA,20497,SANTIAGO YAITEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,20,OAXACA,20498,SANTIAGO YAVEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,20,OAXACA,20499,SANTIAGO YOLOMECATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,20,OAXACA,20500,SANTIAGO YOSONDUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,20,OAXACA,20501,SANTIAGO YUCUYACHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,20,OAXACA,20502,SANTIAGO ZACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,20,OAXACA,20503,SANTIAGO ZOOCHILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,20,OAXACA,20504,NUEVO ZOQUIAPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,20,OAXACA,20505,SANTO DOMINGO INGENIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,20,OAXACA,20506,SANTO DOMINGO ALBARRADAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,20,OAXACA,20507,SANTO DOMINGO ARMENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,20,OAXACA,20508,SANTO DOMINGO CHIHUITAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,20,OAXACA,20509,SANTO DOMINGO DE MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,20,OAXACA,20510,SANTO DOMINGO IXCATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,20,OAXACA,20511,SANTO DOMINGO NUXAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,20,OAXACA,20512,SANTO DOMINGO OZOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,20,OAXACA,20513,SANTO DOMINGO PETAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,20,OAXACA,20514,SANTO DOMINGO ROAYAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,20,OAXACA,20515,SANTO DOMINGO TEHUANTEPEC,8,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0
1527,20,OAXACA,20516,SANTO DOMINGO TEOJOMULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,20,OAXACA,20517,SANTO DOMINGO TEPUXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,20,OAXACA,20518,SANTO DOMINGO TLATAYAPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,20,OAXACA,20519,SANTO DOMINGO TOMALTEPEC,14,0,14,0,0,0,0,0,0,0,0,0,14,0,14,0
1531,20,OAXACA,20520,SANTO DOMINGO TONALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,20,OAXACA,20521,SANTO DOMINGO TONALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,20,OAXACA,20522,SANTO DOMINGO XAGACIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,20,OAXACA,20523,SANTO DOMINGO YANHUITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,20,OAXACA,20524,SANTO DOMINGO YODOHINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,20,OAXACA,20525,SANTO DOMINGO ZANATEPEC,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,0
1537,20,OAXACA,20526,SANTOS REYES NOPALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,20,OAXACA,20527,SANTOS REYES PAPALO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,20,OAXACA,20528,SANTOS REYES TEPEJILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,20,OAXACA,20529,SANTOS REYES YUCUNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,20,OAXACA,20530,SANTO TOMAS JALIEZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,20,OAXACA,20531,SANTO TOMAS MAZALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,20,OAXACA,20532,SANTO TOMAS OCOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,20,OAXACA,20533,SANTO TOMAS TAMAZULAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,20,OAXACA,20534,SAN VICENTE COATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,20,OAXACA,20535,SAN VICENTE LACHIXIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,20,OAXACA,20536,SAN VICENTE NUÑU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,20,OAXACA,20537,SILACAYOAPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,20,OAXACA,20538,SITIO DE XITLAPEHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,20,OAXACA,20539,SOLEDAD ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,20,OAXACA,20540,VILLA DE TAMAZULAPAM DEL PROGRESO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,20,OAXACA,20541,TANETZE DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,20,OAXACA,20542,TANICHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,20,OAXACA,20543,TATALTEPEC DE VALDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,20,OAXACA,20544,TEOCOCUILCO DE MARCOS PEREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,20,OAXACA,20545,TEOTITLAN DE FLORES MAGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,20,OAXACA,20546,TEOTITLAN DEL VALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,20,OAXACA,20547,TEOTONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,20,OAXACA,20548,TEPELMEME VILLA DE MORELOS,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0
1560,20,OAXACA,20549,HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA CUNA DE LA INDEPENDENCIA DE OAXACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,20,OAXACA,20550,SAN JERONIMO TLACOCHAHUAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,20,OAXACA,20551,TLACOLULA DE MATAMOROS,6,4,2,0,0,0,0,0,0,0,0,0,6,4,2,0
1563,20,OAXACA,20552,TLACOTEPEC PLUMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,20,OAXACA,20553,TLALIXTAC DE CABRERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,20,OAXACA,20554,TOTONTEPEC VILLA DE MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,20,OAXACA,20555,TRINIDAD ZAACHILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,20,OAXACA,20556,LA TRINIDAD VISTA HERMOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,20,OAXACA,20557,UNION HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,20,OAXACA,20558,VALERIO TRUJANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,20,OAXACA,20559,SAN JUAN BAUTISTA VALLE NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,20,OAXACA,20560,VILLA DIAZ ORDAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,20,OAXACA,20561,YAXE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,20,OAXACA,20562,MAGDALENA YODOCONO DE PORFIRIO DIAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,20,OAXACA,20563,YOGANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,20,OAXACA,20564,YUTANDUCHI DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,20,OAXACA,20565,VILLA DE ZAACHILA,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1577,20,OAXACA,20566,SAN MATEO YUCUTINDOO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,20,OAXACA,20567,ZAPOTITLAN LAGUNAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,20,OAXACA,20568,ZAPOTITLAN PALMAS,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1580,20,OAXACA,20569,SANTA INES DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,20,OAXACA,20570,ZIMATLAN DE ALVAREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,21,PUEBLA,21001,ACAJETE,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0
1583,21,PUEBLA,21002,ACATENO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,21,PUEBLA,21003,ACATLAN,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1585,21,PUEBLA,21004,ACATZINGO,16,9,7,0,0,0,0,0,0,0,0,0,16,9,7,0
1586,21,PUEBLA,21005,ACTEOPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,21,PUEBLA,21006,AHUACATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,21,PUEBLA,21007,AHUATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,21,PUEBLA,21008,AHUAZOTEPEC,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,0
1590,21,PUEBLA,21009,AHUEHUETITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,21,PUEBLA,21010,AJALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,21,PUEBLA,21011,ALBINO ZERTUCHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,21,PUEBLA,21012,ALJOJUCA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1594,21,PUEBLA,21013,ALTEPEXI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,21,PUEBLA,21014,AMIXTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,21,PUEBLA,21015,AMOZOC,20,11,9,0,0,0,0,0,0,0,0,0,20,11,9,0
1597,21,PUEBLA,21016,AQUIXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,21,PUEBLA,21017,ATEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,21,PUEBLA,21018,ATEXCAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,21,PUEBLA,21019,ATLIXCO,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0
1601,21,PUEBLA,21020,ATOYATEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,21,PUEBLA,21021,ATZALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,21,PUEBLA,21022,ATZITZIHUACAN,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1604,21,PUEBLA,21023,ATZITZINTLA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1605,21,PUEBLA,21024,AXUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,21,PUEBLA,21025,AYOTOXCO DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,21,PUEBLA,21026,CALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,21,PUEBLA,21027,CALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,21,PUEBLA,21028,CAMOCUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,21,PUEBLA,21029,CAXHUACAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,21,PUEBLA,21030,COATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,21,PUEBLA,21031,COATZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,21,PUEBLA,21032,COHETZALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,21,PUEBLA,21033,COHUECAN,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1615,21,PUEBLA,21034,CORONANGO,25,16,9,0,0,0,0,0,0,0,0,0,25,16,9,0
1616,21,PUEBLA,21035,COXCATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,21,PUEBLA,21036,COYOMEAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
